Invoice ID,Customer ID,Customer Name,Branch,City,State,Customer Type,Gender,Brand,Product,Product Line,Unit Price,Quantity,Discount %,Discount Amount,Tax,Total,Date,Time,Payment,COGS,Gross Margin %,Gross Income,Rating,Salesperson,Stock Available
INV00002426,CUST2428,Ishita Nair,Kolkata Central,Kolkata,West Bengal,Wholesale,Female,ITC,Aashirvaad Atta,Grocery,137.39,6,20,164.87,32.97,692.44,2023-05-11,12:43,Debit Card,824.34,4.7619,32.97,5.7,Ishita Reddy,396
INV00002427,CUST1855,Karan Nair,Ahmedabad,Ahmedabad,Gujarat,Wholesale,Male,Patanjali,Patanjali Honey,Health,1138.83,8,20,1822.13,364.43,7652.94,2023-10-11,14:40,Credit Card,9110.64,4.7619,364.43,8.4,Meera Das,321
INV00002428,CUST1978,Neha Sharma,Kolkata Central,Kolkata,West Bengal,Regular,Female,Unilever,Dove Soap,Personal Care,176.65,2,5,17.66,16.78,352.42,2023-07-17,18:32,Cash,353.3,4.7619,16.78,3.5,Neha Sharma,455
INV00002429,CUST1302,Diya Gupta,Howrah,Howrah,West Bengal,Regular,Female,Unilever,Lux Soap,Personal Care,714.56,8,5,285.82,271.53,5702.19,2022-04-19,13:59,Wallet,5716.48,4.7619,271.53,6.4,Neha Reddy,229
INV00002430,CUST1826,Neha Yadav,Hyderabad,Hyderabad,Telangana,Member,Female,HUL,Red Label Tea,Beverages,1162.41,8,15,1394.89,395.22,8299.61,2022-09-23,10:09,UPI,9299.28,4.7619,395.22,5.4,Pooja Jain,180
INV00002431,CUST1999,Vivaan Singh,Ahmedabad,Ahmedabad,Gujarat,Regular,Male,Tata,Tata Tea Gold,Beverages,313.9,2,0,0.0,31.39,659.19,2023-06-30,16:56,Credit Card,627.8,4.7619,31.39,5.6,Rohan Yadav,4
INV00002432,CUST1676,Aditi Reddy,Ahmedabad,Ahmedabad,Gujarat,Regular,Female,Britannia,Britannia Bread,Bakery,1150.61,3,15,517.77,146.7,3080.76,2022-02-02,11:54,Debit Card,3451.83,4.7619,146.7,9.8,Aarav Reddy,437
INV00002433,CUST1999,Rahul Ghosh,Delhi NCR,New Delhi,Delhi,Member,Male,India Gate,Basmati Rice,Grocery,553.09,1,10,55.31,24.89,522.67,2023-07-15,12:06,Credit Card,553.09,4.7619,24.89,9.5,Riya Mukherjee,3
INV00002434,CUST2159,Arjun Sharma,Bengaluru,Bengaluru,Karnataka,Wholesale,Female,Cadbury,Dairy Milk,Confectionery,1045.45,4,0,0.0,209.09,4390.89,2022-01-30,08:08,Debit Card,4181.8,4.7619,209.09,9.1,Ananya Sharma,291
INV00002435,CUST2442,Rohan Reddy,Ahmedabad,Ahmedabad,Gujarat,Regular,Male,Britannia,Good Day Biscuits,Snacks,885.77,8,0,0.0,354.31,7440.47,2024-04-12,17:03,UPI,7086.16,4.7619,354.31,9.9,Aditi Ghosh,327
INV00002436,CUST1708,Priya Verma,Pune,Pune,Maharashtra,Member,Male,Unilever,Dove Soap,Personal Care,1190.81,7,10,833.57,375.11,7877.21,2024-10-15,19:36,Wallet,8335.67,4.7619,375.11,4.5,Arjun Roy,140
INV00002437,CUST1426,Riya Roy,Salt Lake,Kolkata,West Bengal,Member,Male,Unilever,Dove Soap,Personal Care,1186.48,5,20,1186.48,237.3,4983.22,2022-03-23,14:05,Cash,5932.4,4.7619,237.3,8.4,Aditi Singh,441
INV00002438,CUST1158,Rahul Mukherjee,Hyderabad,Hyderabad,Telangana,Regular,Female,Parle,Parle-G,Snacks,744.67,7,5,260.63,247.6,5199.66,2024-05-25,20:43,Wallet,5212.69,4.7619,247.6,9.2,Saanvi Verma,376
INV00002439,CUST2213,Karan Verma,Chennai,Chennai,Tamil Nadu,Member,Female,Colgate,Colgate Toothpaste,Personal Care,1014.4,8,15,1217.28,344.9,7242.82,2022-09-09,13:39,UPI,8115.2,4.7619,344.9,8.4,Ananya Pramanik,86
INV00002440,CUST1195,Karan Mukherjee,Hyderabad,Hyderabad,Telangana,Wholesale,Female,Amul,Amul Milk,Dairy,800.78,5,5,200.19,190.19,3993.9,2022-04-11,08:13,Debit Card,4003.9,4.7619,190.19,5.6,Karan Patel,417
INV00002441,CUST1750,Krishna Sharma,Chennai,Chennai,Tamil Nadu,Member,Female,Unilever,Dove Soap,Personal Care,33.0,6,5,9.9,9.4,197.5,2023-09-14,11:01,Wallet,198.0,4.7619,9.4,4.1,Aarav Verma,438
INV00002442,CUST2197,Sneha Roy,Bengaluru,Bengaluru,Karnataka,Member,Female,P&G,Tide Detergent,Home Care,306.2,4,10,122.48,55.12,1157.44,2023-06-11,12:01,UPI,1224.8,4.7619,55.12,7.1,Aditya Mukherjee,438
INV00002443,CUST1337,Vivaan Jain,Delhi NCR,New Delhi,Delhi,Wholesale,Male,HUL,Surf Excel,Home Care,532.53,5,10,266.26,119.82,2516.21,2023-05-19,18:11,UPI,2662.65,4.7619,119.82,7.5,Vivaan Das,290
INV00002444,CUST1307,Aditya Verma,Salt Lake,Kolkata,West Bengal,Regular,Male,Nestlé,Nescafé Coffee,Beverages,318.66,3,0,0.0,47.8,1003.78,2023-03-30,14:07,Wallet,955.98,4.7619,47.8,5.0,Rohan Jain,498
INV00002445,CUST1867,Akash Mukherjee,Hyderabad,Hyderabad,Telangana,Wholesale,Female,Britannia,Good Day Biscuits,Snacks,763.05,7,5,267.07,253.71,5327.99,2022-12-29,13:12,Credit Card,5341.35,4.7619,253.71,5.8,Rohan Reddy,361
INV00002446,CUST1346,Akash Das,Kolkata Central,Kolkata,West Bengal,Wholesale,Female,PepsiCo,Pepsi,Beverages,128.72,7,20,180.21,36.04,756.87,2022-02-04,10:19,Credit Card,901.04,4.7619,36.04,5.6,Saanvi Patel,37
INV00002447,CUST1924,Aditya Jain,Kolkata Central,Kolkata,West Bengal,Regular,Female,Amul,Amul Milk,Dairy,634.4,4,15,380.64,107.85,2264.81,2022-03-10,13:36,UPI,2537.6,4.7619,107.85,8.9,Sneha Jain,365
INV00002448,CUST2148,Aarav Patel,Ahmedabad,Ahmedabad,Gujarat,Regular,Male,PepsiCo,Pepsi,Beverages,325.85,2,10,65.17,29.33,615.86,2022-12-17,12:22,Debit Card,651.7,4.7619,29.33,8.0,Arjun Singh,164
INV00002449,CUST1471,Priya Pramanik,Kolkata Central,Kolkata,West Bengal,Regular,Female,Patanjali,Patanjali Honey,Health,316.3,7,20,442.82,88.56,1859.84,2023-01-28,19:49,Debit Card,2214.1,4.7619,88.56,8.2,Ishita Mukherjee,406
INV00002450,CUST1273,Meera Pramanik,Pune,Pune,Maharashtra,Regular,Male,Britannia,Good Day Biscuits,Snacks,903.15,4,20,722.52,144.5,3034.58,2023-08-12,18:19,Debit Card,3612.6,4.7619,144.5,7.1,Akash Verma,251
INV00002451,CUST2478,Rahul Singh,Pune,Pune,Maharashtra,Member,Female,Unilever,Clinic Plus Shampoo,Personal Care,589.29,2,0,0.0,58.93,1237.51,2024-02-10,10:23,Debit Card,1178.58,4.7619,58.93,3.8,Akash Verma,143
INV00002452,CUST2413,Rohan Ghosh,Bengaluru,Bengaluru,Karnataka,Wholesale,Male,India Gate,Basmati Rice,Grocery,963.69,7,20,1349.17,269.83,5666.49,2022-07-29,20:37,Cash,6745.83,4.7619,269.83,8.8,Aditi Reddy,473
INV00002453,CUST1700,Diya Mukherjee,Chennai,Chennai,Tamil Nadu,Member,Female,Cadbury,Bournvita,Health,1028.89,8,15,1234.67,349.82,7346.27,2024-10-07,12:18,Cash,8231.12,4.7619,349.82,8.7,Akash Nair,181
INV00002454,CUST1466,Aarav Gupta,Hyderabad,Hyderabad,Telangana,Wholesale,Male,Nestlé,Nescafé Coffee,Beverages,306.93,4,5,61.39,58.32,1224.65,2023-02-12,11:57,Debit Card,1227.72,4.7619,58.32,7.4,Saanvi Roy,229
INV00002455,CUST1795,Karan Roy,Chennai,Chennai,Tamil Nadu,Member,Male,Britannia,Britannia Bread,Bakery,276.44,8,10,221.15,99.52,2089.89,2022-04-25,11:07,UPI,2211.52,4.7619,99.52,6.2,Pooja Ghosh,331
INV00002456,CUST1697,Riya Ghosh,Howrah,Howrah,West Bengal,Wholesale,Female,P&G,Tide Detergent,Home Care,146.35,5,5,36.59,34.76,729.92,2024-10-09,20:26,UPI,731.75,4.7619,34.76,7.7,Rahul Mukherjee,236
INV00002457,CUST1042,Aarav Reddy,Hyderabad,Hyderabad,Telangana,Regular,Male,HUL,Red Label Tea,Beverages,931.94,8,5,372.78,354.14,7436.88,2023-01-31,22:34,Cash,7455.52,4.7619,354.14,7.3,Ishita Patel,426
INV00002458,CUST1804,Ishita Roy,Bengaluru,Bengaluru,Karnataka,Regular,Female,Adani Wilmar,Fortune Sunflower Oil,Grocery,122.97,3,5,18.45,17.52,367.98,2024-12-14,11:27,UPI,368.91,4.7619,17.52,4.8,Aarav Gupta,485
INV00002459,CUST1203,Ishita Gupta,Hyderabad,Hyderabad,Telangana,Wholesale,Male,Unilever,Dove Soap,Personal Care,28.86,5,20,28.86,5.77,121.21,2024-09-17,10:16,Cash,144.3,4.7619,5.77,3.8,Karan Jain,58
INV00002460,CUST1600,Karan Roy,Hyderabad,Hyderabad,Telangana,Wholesale,Female,Cadbury,Bournvita,Health,568.7,2,15,170.61,48.34,1015.13,2024-04-08,09:39,Cash,1137.4,4.7619,48.34,5.5,Ananya Pramanik,480
INV00002461,CUST2320,Vivaan Sharma,Hyderabad,Hyderabad,Telangana,Member,Female,Unilever,Lux Soap,Personal Care,1066.97,5,20,1066.97,213.39,4481.27,2022-09-11,16:07,UPI,5334.85,4.7619,213.39,8.8,Neha Gupta,496
INV00002462,CUST2163,Akash Singh,Salt Lake,Kolkata,West Bengal,Regular,Female,Tata,Tata Salt,Grocery,722.69,3,20,433.61,86.72,1821.18,2024-01-08,09:39,Cash,2168.07,4.7619,86.72,4.3,Arjun Reddy,141
INV00002463,CUST2189,Rahul Mukherjee,Howrah,Howrah,West Bengal,Wholesale,Male,HUL,Red Label Tea,Beverages,22.58,8,10,18.06,8.13,170.71,2024-09-30,18:48,UPI,180.64,4.7619,8.13,7.7,Arjun Roy,23
INV00002464,CUST1861,Aarav Jain,Delhi NCR,New Delhi,Delhi,Wholesale,Male,Parle,Parle-G,Snacks,907.48,5,0,0.0,226.87,4764.27,2023-08-25,22:00,Credit Card,4537.4,4.7619,226.87,10.0,Arjun Patel,433
INV00002465,CUST1458,Neha Reddy,Mumbai,Mumbai,Maharashtra,Wholesale,Male,Britannia,Britannia Bread,Bakery,1165.64,8,0,0.0,466.26,9791.38,2022-08-05,20:26,Credit Card,9325.12,4.7619,466.26,7.5,Vivaan Sharma,279
INV00002466,CUST2350,Rahul Patel,Delhi NCR,New Delhi,Delhi,Wholesale,Female,HUL,Surf Excel,Home Care,411.29,2,15,123.39,34.96,734.15,2024-03-21,14:46,Debit Card,822.58,4.7619,34.96,9.9,Aditya Verma,347
INV00002467,CUST1422,Diya Nair,Mumbai,Mumbai,Maharashtra,Wholesale,Female,Nestlé,Nescafé Coffee,Beverages,733.3,7,10,513.31,230.99,4850.78,2022-06-06,13:09,Cash,5133.1,4.7619,230.99,7.7,Ishita Yadav,240
INV00002468,CUST1200,Aditya Jain,Delhi NCR,New Delhi,Delhi,Wholesale,Female,India Gate,Basmati Rice,Grocery,61.04,1,0,0.0,3.05,64.09,2024-11-30,18:33,Cash,61.04,4.7619,3.05,6.7,Aarav Gupta,405
INV00002469,CUST1790,Krishna Pramanik,Howrah,Howrah,West Bengal,Regular,Female,Amul,Amul Butter,Dairy,1018.79,7,0,0.0,356.58,7488.11,2022-10-28,19:24,Cash,7131.53,4.7619,356.58,6.3,Saanvi Yadav,381
INV00002470,CUST2193,Ishita Reddy,Delhi NCR,New Delhi,Delhi,Regular,Male,Unilever,Clinic Plus Shampoo,Personal Care,655.52,6,5,196.66,186.82,3923.28,2023-10-25,10:41,Wallet,3933.12,4.7619,186.82,9.1,Ananya Mukherjee,242
INV00002471,CUST1713,Rohan Roy,Kolkata Central,Kolkata,West Bengal,Wholesale,Male,HUL,Surf Excel,Home Care,1191.65,4,0,0.0,238.33,5004.93,2023-02-05,19:50,Cash,4766.6,4.7619,238.33,9.4,Pooja Ghosh,68
INV00002472,CUST1937,Riya Singh,Howrah,Howrah,West Bengal,Member,Male,Parle,Parle-G,Snacks,586.52,3,10,175.96,79.18,1662.78,2024-01-18,15:37,Cash,1759.56,4.7619,79.18,7.0,Rohan Jain,172
INV00002473,CUST2272,Rohan Singh,Howrah,Howrah,West Bengal,Wholesale,Male,HUL,Surf Excel,Home Care,1077.08,4,0,0.0,215.42,4523.74,2022-05-01,08:50,Credit Card,4308.32,4.7619,215.42,5.9,Diya Sharma,318
INV00002474,CUST1812,Akash Nair,Ahmedabad,Ahmedabad,Gujarat,Member,Male,Unilever,Lux Soap,Personal Care,520.49,5,5,130.12,123.62,2595.95,2024-12-20,18:25,Debit Card,2602.45,4.7619,123.62,7.9,Krishna Sharma,1
INV00002475,CUST1144,Akash Reddy,Mumbai,Mumbai,Maharashtra,Member,Female,India Gate,Basmati Rice,Grocery,398.71,3,5,59.81,56.82,1193.14,2022-04-14,12:31,Credit Card,1196.13,4.7619,56.82,7.8,Ananya Patel,44
INV00002476,CUST1617,Krishna Das,Chennai,Chennai,Tamil Nadu,Regular,Male,Cadbury,Dairy Milk,Confectionery,539.17,1,10,53.92,24.26,509.51,2022-08-22,19:33,Debit Card,539.17,4.7619,24.26,7.2,Arjun Ghosh,139
INV00002477,CUST1331,Riya Das,Chennai,Chennai,Tamil Nadu,Member,Female,Adani Wilmar,Fortune Sunflower Oil,Grocery,68.89,2,15,20.67,5.86,122.97,2022-04-21,22:33,Credit Card,137.78,4.7619,5.86,7.5,Priya Jain,210
INV00002478,CUST1902,Karan Das,Howrah,Howrah,West Bengal,Regular,Female,Parle,Parle-G,Snacks,1022.97,2,15,306.89,86.95,1826.0,2023-08-22,21:31,Credit Card,2045.94,4.7619,86.95,3.7,Pooja Singh,240
INV00002479,CUST1436,Diya Mukherjee,Hyderabad,Hyderabad,Telangana,Regular,Male,Colgate,Colgate Toothpaste,Personal Care,929.97,1,5,46.5,44.17,927.64,2022-06-14,11:41,UPI,929.97,4.7619,44.17,9.0,Meera Das,260
INV00002480,CUST2431,Ananya Reddy,Bengaluru,Bengaluru,Karnataka,Regular,Male,Unilever,Dove Soap,Personal Care,606.04,8,15,727.25,206.05,4327.12,2024-02-08,20:20,UPI,4848.32,4.7619,206.05,9.3,Neha Das,389
INV00002481,CUST2361,Rohan Singh,Hyderabad,Hyderabad,Telangana,Member,Male,Unilever,Dove Soap,Personal Care,688.44,5,0,0.0,172.11,3614.31,2023-03-29,15:18,Cash,3442.2,4.7619,172.11,7.5,Aditi Nair,180
INV00002482,CUST2332,Karan Pramanik,Salt Lake,Kolkata,West Bengal,Member,Male,Nestlé,Maggi Noodles,Instant Food,1156.58,8,15,1387.9,393.24,8257.98,2022-08-19,16:46,Cash,9252.64,4.7619,393.24,6.7,Arjun Yadav,490
INV00002483,CUST1339,Akash Mukherjee,Mumbai,Mumbai,Maharashtra,Wholesale,Female,Cadbury,Dairy Milk,Confectionery,884.3,1,20,176.86,35.37,742.81,2023-07-26,14:23,Credit Card,884.3,4.7619,35.37,6.0,Diya Jain,494
INV00002484,CUST1898,Vivaan Reddy,Chennai,Chennai,Tamil Nadu,Regular,Female,P&G,Tide Detergent,Home Care,855.96,3,20,513.58,102.72,2157.02,2022-04-01,13:12,Debit Card,2567.88,4.7619,102.72,6.1,Pooja Jain,294
INV00002485,CUST1785,Ananya Nair,Ahmedabad,Ahmedabad,Gujarat,Regular,Female,Britannia,Good Day Biscuits,Snacks,44.41,1,5,2.22,2.11,44.3,2022-07-25,19:03,UPI,44.41,4.7619,2.11,3.6,Ishita Reddy,89
INV00002486,CUST1576,Aditya Yadav,Kolkata Central,Kolkata,West Bengal,Regular,Female,Amul,Amul Butter,Dairy,766.87,6,0,0.0,230.06,4831.28,2023-07-29,10:29,UPI,4601.22,4.7619,230.06,9.2,Neha Reddy,76
INV00002487,CUST1418,Ananya Nair,Delhi NCR,New Delhi,Delhi,Wholesale,Male,P&G,Tide Detergent,Home Care,909.23,1,20,181.85,36.37,763.75,2023-03-31,09:53,Credit Card,909.23,4.7619,36.37,7.4,Meera Das,233
INV00002488,CUST1073,Rohan Patel,Hyderabad,Hyderabad,Telangana,Wholesale,Male,Britannia,Good Day Biscuits,Snacks,558.42,1,10,55.84,25.13,527.71,2024-09-13,13:10,Debit Card,558.42,4.7619,25.13,4.2,Priya Yadav,171
INV00002489,CUST1219,Sneha Sharma,Salt Lake,Kolkata,West Bengal,Wholesale,Female,HUL,Surf Excel,Home Care,921.05,6,5,276.31,262.5,5512.49,2023-05-29,21:01,Cash,5526.3,4.7619,262.5,6.3,Riya Patel,311
INV00002490,CUST1079,Riya Das,Bengaluru,Bengaluru,Karnataka,Member,Female,P&G,Tide Detergent,Home Care,1047.69,8,10,838.15,377.17,7920.54,2022-01-30,11:45,Cash,8381.52,4.7619,377.17,5.0,Ishita Gupta,211
INV00002491,CUST1538,Priya Gupta,Howrah,Howrah,West Bengal,Regular,Male,India Gate,Basmati Rice,Grocery,459.2,5,10,229.6,103.32,2169.72,2023-12-28,21:57,UPI,2296.0,4.7619,103.32,4.7,Saanvi Jain,38
INV00002492,CUST1697,Arjun Pramanik,Hyderabad,Hyderabad,Telangana,Regular,Male,Tata,Tata Tea Gold,Beverages,1101.99,5,10,551.0,247.95,5206.9,2024-07-29,08:39,Debit Card,5509.95,4.7619,247.95,9.4,Ishita Pramanik,268
INV00002493,CUST1833,Meera Singh,Ahmedabad,Ahmedabad,Gujarat,Member,Female,Unilever,Dove Soap,Personal Care,634.55,8,20,1015.28,203.06,4264.18,2022-11-20,09:19,Debit Card,5076.4,4.7619,203.06,6.1,Aditya Yadav,431
INV00002494,CUST2335,Ananya Das,Kolkata Central,Kolkata,West Bengal,Regular,Male,Nestlé,Maggi Noodles,Instant Food,1102.2,7,15,1157.31,327.9,6885.99,2023-11-28,10:18,Wallet,7715.4,4.7619,327.9,9.2,Aditi Gupta,374
INV00002495,CUST1165,Rohan Ghosh,Mumbai,Mumbai,Maharashtra,Wholesale,Female,Unilever,Dove Soap,Personal Care,943.31,1,5,47.17,44.81,940.95,2023-07-17,20:46,Cash,943.31,4.7619,44.81,8.3,Vivaan Yadav,405
INV00002496,CUST1609,Arjun Das,Delhi NCR,New Delhi,Delhi,Wholesale,Female,Tata,Tata Salt,Grocery,1162.92,3,20,697.75,139.55,2930.56,2024-03-29,10:28,Credit Card,3488.76,4.7619,139.55,8.8,Priya Yadav,121
INV00002497,CUST1620,Priya Nair,Howrah,Howrah,West Bengal,Regular,Male,Unilever,Clinic Plus Shampoo,Personal Care,391.69,1,20,78.34,15.67,329.02,2023-09-10,17:07,Cash,391.69,4.7619,15.67,6.9,Rahul Roy,403
INV00002498,CUST1336,Sneha Das,Ahmedabad,Ahmedabad,Gujarat,Wholesale,Male,HUL,Surf Excel,Home Care,820.72,1,0,0.0,41.04,861.76,2024-03-08,16:58,Credit Card,820.72,4.7619,41.04,8.7,Ananya Nair,382
INV00002499,CUST2123,Rohan Sharma,Bengaluru,Bengaluru,Karnataka,Wholesale,Female,Parle,Parle-G,Snacks,288.17,2,15,86.45,24.49,514.38,2023-03-18,08:18,Cash,576.34,4.7619,24.49,9.4,Karan Patel,244
INV00002500,CUST1082,Rahul Verma,Howrah,Howrah,West Bengal,Wholesale,Female,Nestlé,Maggi Noodles,Instant Food,246.08,2,5,24.61,23.38,490.93,2022-07-10,15:10,Wallet,492.16,4.7619,23.38,6.9,Rohan Nair,198
INV00002501,CUST2084,Sneha Yadav,Chennai,Chennai,Tamil Nadu,Wholesale,Male,Tata,Tata Tea Gold,Beverages,759.57,5,15,569.68,161.41,3389.58,2023-07-19,17:32,Cash,3797.85,4.7619,161.41,6.5,Neha Reddy,42
INV00002502,CUST1190,Aarav Nair,Chennai,Chennai,Tamil Nadu,Regular,Male,PepsiCo,Pepsi,Beverages,715.15,8,0,0.0,286.06,6007.26,2022-08-28,14:43,Debit Card,5721.2,4.7619,286.06,8.4,Aarav Nair,285
INV00002503,CUST1208,Arjun Verma,Ahmedabad,Ahmedabad,Gujarat,Member,Male,Britannia,Good Day Biscuits,Snacks,110.84,3,15,49.88,14.13,296.77,2024-09-21,22:49,Debit Card,332.52,4.7619,14.13,4.8,Krishna Gupta,94
INV00002504,CUST1105,Akash Jain,Bengaluru,Bengaluru,Karnataka,Wholesale,Male,PepsiCo,Lay's Chips,Snacks,806.45,4,0,0.0,161.29,3387.09,2024-02-10,13:56,Wallet,3225.8,4.7619,161.29,6.4,Neha Roy,4
INV00002505,CUST1230,Karan Pramanik,Hyderabad,Hyderabad,Telangana,Wholesale,Female,PepsiCo,Lay's Chips,Snacks,884.77,6,0,0.0,265.43,5574.05,2023-08-23,10:56,Wallet,5308.62,4.7619,265.43,5.4,Saanvi Sharma,107
INV00002506,CUST1669,Priya Singh,Hyderabad,Hyderabad,Telangana,Regular,Male,India Gate,Basmati Rice,Grocery,814.29,2,15,244.29,69.21,1453.5,2024-06-03,11:35,UPI,1628.58,4.7619,69.21,6.5,Ananya Reddy,92
INV00002507,CUST2092,Rohan Reddy,Salt Lake,Kolkata,West Bengal,Wholesale,Female,Coca-Cola,Coca-Cola,Beverages,209.75,7,20,293.65,58.73,1233.33,2024-12-28,21:02,Debit Card,1468.25,4.7619,58.73,8.3,Karan Jain,131
INV00002508,CUST1048,Karan Sharma,Howrah,Howrah,West Bengal,Wholesale,Female,PepsiCo,Lay's Chips,Snacks,1127.19,3,0,0.0,169.08,3550.65,2024-06-21,19:13,UPI,3381.57,4.7619,169.08,5.2,Priya Singh,34
INV00002509,CUST2409,Neha Das,Ahmedabad,Ahmedabad,Gujarat,Regular,Male,Unilever,Clinic Plus Shampoo,Personal Care,733.74,2,0,0.0,73.37,1540.85,2024-08-23,18:42,Cash,1467.48,4.7619,73.37,7.3,Ishita Mukherjee,415
INV00002510,CUST1032,Akash Gupta,Delhi NCR,New Delhi,Delhi,Regular,Male,HUL,Surf Excel,Home Care,482.08,8,0,0.0,192.83,4049.47,2023-12-25,15:32,UPI,3856.64,4.7619,192.83,5.4,Ishita Gupta,465
INV00002511,CUST2298,Ananya Ghosh,Bengaluru,Bengaluru,Karnataka,Regular,Female,Unilever,Clinic Plus Shampoo,Personal Care,185.49,7,15,194.76,55.18,1158.85,2022-10-04,09:47,Credit Card,1298.43,4.7619,55.18,9.0,Aditi Verma,179
INV00002512,CUST2240,Neha Reddy,Bengaluru,Bengaluru,Karnataka,Member,Male,Unilever,Clinic Plus Shampoo,Personal Care,889.8,5,15,667.35,189.08,3970.73,2022-07-05,19:44,Wallet,4449.0,4.7619,189.08,8.7,Neha Ghosh,224
INV00002513,CUST1277,Pooja Singh,Hyderabad,Hyderabad,Telangana,Wholesale,Female,Amul,Amul Milk,Dairy,1064.45,2,0,0.0,106.45,2235.35,2022-01-17,15:15,Credit Card,2128.9,4.7619,106.45,7.8,Neha Sharma,374
INV00002514,CUST1148,Vivaan Jain,Pune,Pune,Maharashtra,Wholesale,Female,PepsiCo,Lay's Chips,Snacks,642.81,6,20,771.37,154.27,3239.76,2022-08-15,15:35,Wallet,3856.86,4.7619,154.27,4.3,Riya Jain,387
INV00002515,CUST1882,Vivaan Sharma,Bengaluru,Bengaluru,Karnataka,Wholesale,Male,ITC,Aashirvaad Atta,Grocery,256.92,7,20,359.69,71.94,1510.69,2022-05-23,21:20,Cash,1798.44,4.7619,71.94,8.2,Aditya Verma,278
INV00002516,CUST1245,Riya Patel,Mumbai,Mumbai,Maharashtra,Member,Male,Britannia,Britannia Bread,Bakery,594.9,2,10,118.98,53.54,1124.36,2024-12-20,16:52,Cash,1189.8,4.7619,53.54,9.2,Rahul Mukherjee,102
INV00002517,CUST2309,Saanvi Roy,Kolkata Central,Kolkata,West Bengal,Wholesale,Male,Colgate,Colgate Toothpaste,Personal Care,18.54,6,15,16.69,4.73,99.28,2024-12-24,12:34,Credit Card,111.24,4.7619,4.73,7.8,Aditi Verma,317
INV00002518,CUST1618,Karan Yadav,Kolkata Central,Kolkata,West Bengal,Member,Male,Patanjali,Patanjali Honey,Health,1022.09,8,15,1226.51,347.51,7297.72,2022-07-08,18:25,Debit Card,8176.72,4.7619,347.51,9.0,Rahul Gupta,495
INV00002519,CUST1551,Karan Gupta,Ahmedabad,Ahmedabad,Gujarat,Member,Female,Unilever,Lux Soap,Personal Care,147.31,5,15,110.48,31.3,657.37,2022-06-13,17:36,Credit Card,736.55,4.7619,31.3,5.2,Aditya Sharma,68
INV00002520,CUST1970,Arjun Nair,Hyderabad,Hyderabad,Telangana,Wholesale,Male,Unilever,Dove Soap,Personal Care,317.66,5,5,79.42,75.44,1584.32,2023-11-14,12:59,Debit Card,1588.3,4.7619,75.44,6.0,Ananya Verma,107
INV00002521,CUST1671,Diya Nair,Pune,Pune,Maharashtra,Regular,Female,Adani Wilmar,Fortune Sunflower Oil,Grocery,747.63,6,0,0.0,224.29,4710.07,2023-09-09,17:10,Cash,4485.78,4.7619,224.29,5.0,Arjun Patel,415
INV00002522,CUST1568,Rahul Jain,Ahmedabad,Ahmedabad,Gujarat,Wholesale,Male,Tata,Tata Salt,Grocery,176.86,3,20,106.12,21.22,445.68,2022-01-11,08:31,Wallet,530.58,4.7619,21.22,7.1,Ananya Nair,344
INV00002523,CUST2268,Saanvi Yadav,Chennai,Chennai,Tamil Nadu,Member,Female,HUL,Red Label Tea,Beverages,480.19,1,0,0.0,24.01,504.2,2024-06-15,18:18,Wallet,480.19,4.7619,24.01,6.8,Diya Reddy,363
INV00002524,CUST1036,Neha Verma,Hyderabad,Hyderabad,Telangana,Member,Male,Colgate,Colgate Toothpaste,Personal Care,776.7,7,10,543.69,244.66,5137.87,2023-04-03,22:11,Debit Card,5436.9,4.7619,244.66,7.4,Rohan Mukherjee,18
INV00002525,CUST1325,Aarav Nair,Ahmedabad,Ahmedabad,Gujarat,Wholesale,Female,Patanjali,Patanjali Honey,Health,111.36,5,10,55.68,25.06,526.18,2022-02-09,22:58,Credit Card,556.8,4.7619,25.06,8.2,Arjun Das,236
INV00002526,CUST1720,Aarav Jain,Mumbai,Mumbai,Maharashtra,Wholesale,Male,Britannia,Britannia Bread,Bakery,801.86,2,5,80.19,76.18,1599.71,2022-02-18,12:23,UPI,1603.72,4.7619,76.18,5.0,Aditi Ghosh,147
INV00002527,CUST1795,Vivaan Jain,Kolkata Central,Kolkata,West Bengal,Regular,Male,HUL,Surf Excel,Home Care,751.22,5,10,375.61,169.02,3549.51,2023-01-09,14:16,Wallet,3756.1,4.7619,169.02,7.9,Diya Roy,205
INV00002528,CUST1166,Pooja Nair,Delhi NCR,New Delhi,Delhi,Member,Female,Amul,Amul Milk,Dairy,813.53,1,20,162.71,32.54,683.36,2023-01-07,19:02,Credit Card,813.53,4.7619,32.54,9.6,Sneha Verma,250
INV00002529,CUST1513,Sneha Mukherjee,Kolkata Central,Kolkata,West Bengal,Wholesale,Female,HUL,Surf Excel,Home Care,724.88,2,15,217.46,61.62,1293.92,2024-10-16,08:00,Debit Card,1449.76,4.7619,61.62,7.2,Diya Das,8
INV00002530,CUST1500,Pooja Das,Kolkata Central,Kolkata,West Bengal,Wholesale,Male,P&G,Tide Detergent,Home Care,66.36,4,10,26.54,11.95,250.85,2022-07-07,11:28,Wallet,265.44,4.7619,11.95,8.1,Vivaan Patel,481
INV00002531,CUST2295,Aditya Ghosh,Pune,Pune,Maharashtra,Member,Female,Amul,Amul Butter,Dairy,1123.53,1,15,168.53,47.75,1002.75,2022-06-26,10:30,Credit Card,1123.53,4.7619,47.75,5.4,Diya Jain,17
